"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"129001",0,0,0.0740740740740741,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,1,1,1,0,0,0.00392156862745098,1,1,0,1,0.03,0,0.02,1,0.03,1
"129031",0,0,0,0,6.58617982816099e-07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0313111545988258,0.0313111545988258,0,0,0,0,1,0,0,1,0.509803921568627,0.51,0.03,0.51,0,0,0,0,0,1
"129041",0,0,0.0740740740740741,0,2.3665595314748e-06,0.0001254863663758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0450097847358121,0.0450097847358121,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"129091",0,0,0.0740740740740741,0,3.54983929721219e-06,0.000142559341392916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00782778864970646,0,0,0,0,1,0,0,0.235294117647059,1,1,0,0.02,0.02,0,0.01,0,0,1
"129111",0,0,0.222222222222222,0,1.69789483366659e-05,5.23571233858213e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.0470588235294118,0.482352941176471,0.58,0.25,0.08,0.02,0,0.33,0,0,1
"129121",0,0,0.0740740740740741,0,1.9646909317904e-06,7.07105715292207e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00782778864970646,0,0,0,0,1,0,0.5,0.796078431372549,1,1,0,0,0.01,0.01,0.01,0,0,1
"129141",0,0.5,0.148148148148148,0,4.68846699631799e-07,5.97554125599048e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234833659491194,0.0391389432485323,0,0,0,0,1,0,0.2,1,0.952941176470588,0.95,0.01,0,0,0,0,0,0,1
"129171",0,0,0.0740740740740741,0,2.70145003121179e-06,0.00188912468564385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.0862745098039216,1,1,0,0.05,0.02,0,0,0,0,1
"129201",0,0,0.0740740740740741,0,2.72377606452759e-06,0.000138860196805874,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"129211",0,0,0.0740740740740741,0,2.54516779800119e-06,0.000976005071811778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,0.392156862745098,1,1,0,0.01,0.02,0,0,0.01,0.01,1
"129221",0,0,0.222222222222222,0,3.31764855072787e-05,5.27839477612492e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00587084148727984,0,0,0,0,1,0,1,0.105882352941176,0.670588235294118,0.89,0.11,0.04,0.01,0,0,0,0,1
"129231",0,0.5,0.185185185185185,0,1.1721167490795e-06,2.07721196041574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00195694716242661,0,0,0,0,0.25,0.5,0,1,0.909803921568627,0.91,0.01,0,0,0,0,0,0,1
"129251",0,0,0.0740740740740741,0,3.65030644713329e-06,0.000258513296717493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.025440313111546,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"129271",0,0,0.0740740740740741,0,2.3219074648432e-06,0.000168880177877636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0430528375733855,0.0469667318982387,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,1
"129291",0,0.5,0.148148148148148,0,4.91172732947599e-07,1.08128841775066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201565557729941,0.203522504892368,0,0,0,0,1,0,0.02,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"129301",0,0,0.0740740740740741,0,3.79542566368599e-06,9.23363398842339e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0176125244618395,0.0195694716242661,0,0,0,0,1,0,0.2,0.0862745098039216,1,1,0,0.05,0.03,0,0,0,0,1
"129321",0,0,0,0,3.88696240028077e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.635294117647059,0.105882352941176,0.14,0.02,0.14,0.07,0,0,0,0,1
"129331",0.144166314668234,0.5,0.037037037037037,0,1.6298004320534e-06,1.49388531399762e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.00392156862745098,0,0.63,0.95,0,0,0,0,0,1
"129341",0,0,0.222222222222222,0,8.86343522637258e-06,4.69506812970681e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.650980392156863,0.411764705882353,0.56,0.04,0.01,0.02,0.01,0,0.01,0,1
"129351",0,0,0.0740740740740741,0,3.39355706400159e-06,0.000458409379209555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,1,0.980392156862745,0.98,0.01,0,0,0,0,0,0,1
"129371",0,0,0.0740740740740741,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,1,1,1,0,0,0.0235294117647059,0.631372549019608,1,0,0.17,0.16,0,0,1,0.98,1
"129381",0,0,0.0740740740740741,0,2.58981986463279e-06,0.00024286306961847,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0332681017612524,0,0,0,0,1,0,0.18,1,1,1,0,0,0,0,0,0,0,1
"129401",0,0,0,0,1.339561998948e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.537254901960784,0.0627450980392157,0.12,0.03,0.12,0,0.01,0,0,0,1
"129411",0,0,0.518518518518518,0,1.11630166579e-07,4.9796177133254e-06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00195694716242661,0,0,0,0,0.5,1,0,0.364705882352941,0.0745098039215686,0.14,0.04,0.01,0.16,0,0,0,0,1
"129421",0,0,0.0740740740740741,0,2.4000485814485e-06,0.00183306841767098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.576470588235294,0.87843137254902,1,0,0.01,0.01,0,0,0,0,1
"129431",0,0.5,0.037037037037037,0,1.6409634487113e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00195694716242661,0,0,0,0,0.33,0.67,0,1,0.00392156862745098,0,0.55,0.89,0,0,0,0,0,1
"129441",0,0,0.0740740740740741,0,2.4223746147643e-06,0.000768141600978395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0430528375733855,0.0450097847358121,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,1
"129461",0,0,0.0740740740740741,0,3.36006801402789e-06,0.00261444157428764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0156555772994129,0,0,0,0,1,0,0,0.0313725490196078,1,1,0,0.12,0.05,0,0,0,0,1
"129471",0,0,0.0740740740740741,0,2.2437663482379e-06,0.000131746457215409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.0273972602739726,0,0,0,0,1,0,0.14,0.101960784313725,1,1,0,0.04,0.09,0,0,0,0,1
"129481",0,0,0.037037037037037,0,0.000115972580058923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00195694716242661,0,0,0,0,0.25,1,0,0.854901960784314,0.00392156862745098,0,0.07,0.39,0,0,0,0,0,1
"129491",5.50954068795798e-05,0,0.222222222222222,0,1.24244375402427e-05,5.26416729694399e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.137254901960784,0.0509803921568627,0.37,0.06,0.03,0,0,0,0,0,1
"129501",0,0,0.0740740740740741,0,2.0539950650536e-06,0.000260505143802823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0156555772994129,0,0,0,0.12,1,0,0.25,1,0.972549019607843,0.97,0.01,0,0,0,0,0,0,1
"129511",0,0.5,0.148148148148148,0,3.79542566368599e-07,4.8373429215161e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00978473581213307,0,0,0,0,1,0,0.8,0.525490196078431,0.435294117647059,0.83,0.02,0.01,0,0,0,0,0,1
"129531",0,0,0.0740740740740741,0,1.9646909317904e-06,6.54464042322767e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.509803921568627,1,1,0,0.01,0.01,0,0,0,0,1
"129561",0,0,0.0740740740740741,0,3.29308991408049e-06,0.000240159848574094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.025440313111546,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"129571",0,0,0.0740740740740741,0,3.70612153042279e-06,0.00175609775530215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00587084148727984,0,0,0,0,1,0,0,0.282352941176471,1,1,0,0.01,0.02,0,0,0,0,1
"129601",0,0,0.0740740740740741,0,2.86889528108029e-06,0.00101626883789381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0117416829745597,0.17,0.17,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,1
"129621",0,0,0.0740740740740741,0,2.77959114781709e-06,0.000164185109747929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0195694716242661,0.0273972602739726,0,0,0,0,1,0,0.14,0.282352941176471,1,1,0,0.01,0.03,0,0,0,0,1
"129631",0,0,0.0740740740740741,0,3.49402421392269e-06,0.000199753807700253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0371819960861057,0.0371819960861057,0,0,0,0,1,0,0,0.113725490196078,1,1,0,0.03,0.09,0,0,0.34,0.65,1
"129651",0,0,0.0740740740740741,0,2.44470064808009e-06,0.000402353111236692,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0313111545988258,0.0332681017612524,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,1
"129661",7.34605425061064e-05,0,0.222222222222222,0,2.74833470117497e-05,4.72352308806867e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.592156862745098,0.807843137254902,0.74,0.02,0.01,0.01,0,0.01,0,0,1
"129671",0,0.5,0.148148148148148,0,4.80009716289699e-07,1.87802725188272e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13894324853229,0.295499021526419,0,0,0,0,1,0,0.01,1,0.941176470588235,0.94,0.02,0,0,0,0,0,0,1
"129681",0,0,0.0740740740740741,0,4.09682711344929e-06,0.000455279333789751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0273972602739726,0,0,0,0,1,0,0.29,0.662745098039216,1,1,0,0.01,0.02,0.01,0,0,0,1
"129721",0,0.5,0.148148148148148,0,5.13498766263399e-07,6.54464042322767e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.0371819960861057,0,0,0,0,1,0,0.16,1,1,1,0,0.01,0,0,0,0,0,1
"129731",0,0.5,0.148148148148148,0,4.91172732947599e-07,6.26009083960907e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23679060665362,0.23679060665362,0,0,0,0,1,0,0,1,0.992156862745098,0.99,0.01,0,0,0,0,0,0,1
"129741",1.83651356265266e-05,0,0.222222222222222,0,1.34737611060853e-05,4.7377505672496e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00587084148727984,0,0,0,0,1,0,1,0.772549019607843,0.623529411764706,0.7,0.02,0.01,0.01,0,0,0,0,1
"129751",0,0,0.0740740740740741,0,2.2102772982642e-06,0.000502799114254056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0.0939334637964775,0,0,0,0,1,0,0.08,0.0549019607843137,1,1,0,0.07,0.01,0,0,0,0,1
"129761",0,0.5,0.037037037037037,0,5.76011659547639e-06,5.69099167237189e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956947162426614,0.956947162426614,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
"129771",0,0,0.0740740740740741,0,3.34890499736999e-06,0.000589302187674109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00587084148727984,0.33,0.33,0,0,1,0,0,0.0117647058823529,1,1,0,0.33,0.03,0.33,0,0,0,1
"129781",0,0,0.0740740740740741,0,2.70145003121179e-06,0.000107132918232401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0313111545988258,0,0,0,0,1,0,0.19,1,1,1,0,0,0,0,0,0,0,1
"129841",0,0,0.0740740740740741,0,2.76842813115919e-06,8.18080052903459e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0450097847358121,0.0450097847358121,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"129871",0,0,0.0740740740740741,0,2.88005829773819e-06,0.000278147217987176,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0313111545988258,0,0,0,0,1,0,0.12,0.470588235294118,0.843137254901961,1,0,0.01,0.03,0,0,0,0,1
"129881",0,0,0.0740740740740741,0,3.36006801402789e-06,0.000106279269481545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0215264187866928,0,0,0,0,1,0,0,0.396078431372549,1,1,0,0.01,0.04,0,0,0,0,1
"129891",0,0.5,0.037037037037037,0,5.76011659547639e-06,5.69099167237189e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60665362035225,0.60665362035225,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
"129921",0,0,0.0740740740740741,0,3.72844756373859e-06,3.94101173311753e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0469667318982387,0.050880626223092,0,0,0,0.08,1,0,0.12,1,0.988235294117647,0.99,0.01,0,0,0,0,0.02,0.02,1
"129941",0,0,0.222222222222222,0,8.93041332631998e-06,4.68084065052588e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00587084148727984,0,0,0,0,1,0,1,1,0.568627450980392,0.57,0.02,0,0,0,0.01,0,0,1
"129971",0,0,0.0740740740740741,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,1,1,1,0,1,0.650980392156863,0.454901960784314,0.7,0.02,0.01,0,0,0,0.7,1,1
"130051",0,0,0.0740740740740741,0,3.30425293073839e-06,0.00014981535577519,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.050880626223092,0.060665362035225,0,0,0,0,1,0,0.16,1,1,1,0,0,0,0,0,0,0,1
"130091",0,0,0.0740740740740741,0,2.2660923815537e-06,0.000248269511707224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0352250489236791,0.107632093933464,0,0,0,0,1,0,0.09,0.282352941176471,1,1,0,0.01,0.01,0,0,0,0,1
"130101",0.000257111898771372,0.5,0.185185185185185,0,1.1721167490795e-06,2.07721196041574e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.886274509803922,0.819607843137255,0.92,0.01,0.01,0,0,0,0,0,1
"130111",0.0348937576904005,0.5,0.037037037037037,0,1.6186374153955e-06,1.49388531399762e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00391389432485323,0,0,0,0,0.67,0.67,0,0.282352941176471,0.00784313725490196,0.03,0.67,0.83,0,0,0,0,0,1
"130141",0,0,0,0,7.15549367771389e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,1,0.247058823529412,0.25,0.02,0.25,0,0,0,0,0,1
"130151",0,0,0,0,4.11915314676509e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00978473581213307,0.00978473581213307,0,0,0,0,1,0,0,0.262745098039216,0.270588235294118,0.16,0.04,0.16,0.03,0,0.22,0,0,1
"130161",0,0,0.0740740740740741,0,3.90705583026499e-06,0.000168311078710399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0332681017612524,0.0410958904109589,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,1
"130191",0.0280068318304531,0.5,0.037037037037037,0,1.6409634487113e-06,1.49388531399762e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.00392156862745098,0,0.65,0.91,0,0,0,0,0,1
"130201",0,0,0.0740740740740741,0,2.3777225481327e-06,0.000157640469324701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.0176125244618395,0.25,0.22,0,0,1,0,0.33,1,1,1,0,0,0,0.01,0.01,0,0,1
"130211",0,0,0.0740740740740741,0,2.3330704815011e-06,0.000264773387557102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0195694716242661,0.0273972602739726,0,0.07,0,0,1,0,0.14,0.423529411764706,1,1,0,0.01,0.01,0,0,0,0,1
"130231",1.83651356265266e-05,0,0.222222222222222,0,7.60201434402988e-06,5.56294435974352e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.125490196078431,0.709803921568627,0.28,0.09,0.03,0.01,0.03,0,0,0,1
"130241",0,0,0,0,8.34993646010918e-06,0,0,0,0,0,0,1,0,0,0,0.00120514193893948,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.392156862745098,0.227450980392157,0.01,0.03,0.01,0.03,0,0,0,0,1
"130251",0,0,0.0740740740740741,0.2,2.86889528108029e-06,0,0,0,0,0.0198019801980198,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,1,1,1,0,0,0.556862745098039,1,1,0,0.01,0.03,0,0,0.01,0.01,1
"130261",0,0.5,0.148148148148148,0,5.02335749605499e-07,1.08128841775066e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547945205479452,0.123287671232877,0,0,0,0,1,0,0.03,1,0.83921568627451,0.84,0.01,0,0,0,0,0,0,1
"130271",0,0.5,0.148148148148148,0,5.13498766263399e-07,1.13819833447438e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334637964774951,0.334637964774951,0,0,0,0,1,0,0,1,0.917647058823529,0.92,0.01,0,0,0,0,0,0,1
"130281",0,0,0.0740740740740741,0,2.50051573136959e-06,0.00022066820209622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,0.164705882352941,1,1,0,0.02,0.02,0,0,0,0,1
"130301",0,0,0.0740740740740741,0,2.69028701455389e-06,3.48573239932778e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0645792563600783,0,0,0,0,1,0,0.15,0.580392156862745,0.996078431372549,1,0,0.01,0.01,0.01,0,0,0,1
"130331",0,0.5,0.148148148148148,0,4.91172732947599e-07,1.01015102184601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213307240704501,0.213307240704501,0,0,0,0,1,0,0,1,0.874509803921569,0.87,0.01,0,0,0,0,0,0,1
"130351",0,0.5,0.148148148148148,0,4.01868599684399e-07,1.36583800136925e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00978473581213307,0,0,0,0,1,0,0.6,0.0274509803921569,0.756862745098039,1,0,1,0.01,0,0,0,0,1
"130371",0,0,0.0740740740740741,0,3.14797069752779e-06,0.000351276460977155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0195694716242661,0.0293542074363992,0,0,0,0,1,0,0.13,1,1,1,0,0,0,0,0,0,0,1
"130391",0,0,0.0740740740740741,0,4.29776141329149e-06,5.13611998431563e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.0136986301369863,0,0,0,0,1,0,0.43,0.0862745098039216,0.905882352941176,1,0,0.05,0.22,0,0,0.14,0.81,1
"130421",0,1,0.259259259259259,0,2.0428320483957e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.0862745098039216,0.09,0.01,0.1,0,0,0,0,0,1
"130451",0,0.5,0.037037037037037,0,5.76011659547639e-06,5.69099167237189e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520547945205479,0.520547945205479,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1
"130461",0,0.5,0.185185185185185,0,1.1721167490795e-06,2.06298448123481e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.945098039215686,0.95,0.01,0.02,0,0,0,0,0,1
"130471",0,0,0.0740740740740741,0,2.3888855647906e-06,0.000739828917408345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0332681017612524,0.0332681017612524,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"130481",0,0.5,0.148148148148148,0,4.91172732947599e-07,1.06706093856973e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596868884540117,0.596868884540117,0,0,0,0,1,0,0,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"130491",0,0,0.62962962962963,0,9.71182449237298e-07,1.83534481433993e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.105882352941176,0.0745098039215686,0.7,0.11,0.04,0,0,0,0.56,0.79,1
"130501",0,0,0.0740740740740741,0,2.62330891460649e-06,5.26416729694399e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0313111545988258,0.0313111545988258,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"130511",0,0,0.0740740740740741,0,2.1879512649484e-06,0.000191217320191695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.00392156862745098,1,1,0,1,0.04,0,0,0,0,1
"130531",0,0,0.0740740740740741,0,2.3777225481327e-06,0.00199896082492063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0215264187866928,0,0,0,0,1,0,0,0.156862745098039,1,1,0,0.03,0.01,0,0,0,0,1
"130541",0,1,0.259259259259259,0,8.70715299316198e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450097847358121,0.00195694716242661,0,0,0,0,0.04,0.09,0,1,0.0431372549019608,0.04,0.01,0.04,0,0,0,0,0,1
"130551",0,0,0.0740740740740741,0,2.3330704815011e-06,0.000203879776662723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0273972602739726,0,0,0,0,1,0,0.29,1,1,1,0,0,0,0,0,0,0,1
"130601",1.83651356265266e-05,0,0.222222222222222,0,1.35295761893748e-05,4.78043300479238e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.333333333333333,0.717647058823529,0.71,0.05,0.01,0.01,0,0.01,0,0,1
"130621",0,0,0.0740740740740741,0,3.14797069752779e-06,0.000435645412520068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0469667318982387,0.0469667318982387,0,0,0,0,1,0,0,0.0941176470588235,1,1,0,0.04,0.02,0,0,0,0,1
"130641",0,0,0.0740740740740741,0,3.54983929721219e-06,0.000196054663113211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.025440313111546,0,0,0,0,1,0,0,0.615686274509804,1,1,0,0.01,0.02,0,0,0,0,1
"130651",0,0,0.0740740740740741,0,3.37123103068579e-06,0.000265911585891576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0156555772994129,0,0,0,0,1,0,0,0.196078431372549,1,1,0,0.02,0.05,0,0,0,0,1
"130661",0,0,0.0740740740740741,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0.5,0.5,0,0,1,0,0,0.0627450980392157,1,1,0,0.12,0.07,0.12,0.01,0,0,1
"130681",0,0,0.222222222222222,0,2.38553665979323e-05,4.66661317134495e-05,0,0,0,0,0,1,0,0,0,0,0,0,0.111111111111111,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.462745098039216,0.694117647058824,0.81,0.03,0.01,0.01,0,0,0,0,1
"130701",0.198986244513416,0,0.111111111111111,0,8.48389266000398e-07,0.000169022452669445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.0431372549019608,0.0313725490196078,0.73,0.36,0.09,0,0.09,0.12,0,0,1
"130721",0,0,0.296296296296296,0,8.93041332631998e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.0941176470588235,0.0313725490196078,0.04,0.12,0.04,0.25,0,0,0,0,1
"130741",0,0,0,0,0.000187393560636167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0215264187866928,0,0,0,0,1,0,0,1,0.215686274509804,0.22,0.46,0.22,0,0.46,0,0,0,1
"130761",0,0,0.0740740740740741,0,3.41588309731739e-06,0.000356682903065908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00782778864970646,0,0,0,0,1,0,0,1,0.964705882352941,0.96,0.01,0,0,0,0,0,0,1
